Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label,dataset_family
18.4,6,82.7,36.27446554391755,0.0,0.0,0.0,0.4,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.8,0.8,1372.0,60.0,222.0,137.2,71.3937438902504,137.2,0.0277558088302612,10.0,5097.066666666667,BENIGN,
32.0,6,137.6,876.2778648281626,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12174.0,66.0,2922.0,1217.4,1467.3416780014122,1217.4,0.0016214847564697,10.0,2153091.6,BENIGN,
29.6,6,180.5,353.9078927384106,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1020.0,66.0,336.0,102.0,86.94826047713663,102.0,0.0028256893157958,10.0,7560.0,BENIGN,
41.2,6,93.5,15673.781763826606,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9128.0,78.0,2858.0,912.8,967.3387089214292,912.8,6.389617919921875e-05,10.0,935744.1777777778,BENIGN,
45.2,6,93.5,15202.26168901776,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9168.0,86.0,2858.0,916.8,963.5269470947752,916.8,6.59942626953125e-05,10.0,928384.1777777778,BENIGN,
26.4,6,94.0,82.46196191768163,0.0,0.0,0.0,0.6,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,2933.0,60.0,1605.0,293.3,484.5208515178222,293.3,0.0129914045333862,10.0,234760.4555555556,BENIGN,
32.0,6,80.7,526.4001807251597,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11026.0,66.0,1514.0,1102.6,663.2606660364469,1102.6,0.0025238037109375,10.0,439914.71111111104,BENIGN,
32.0,6,63.6,266.80135108487536,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12819.0,66.0,2962.0,1281.9,845.000782379651,1281.9,0.0037647008895874,10.0,714026.3222222223,BENIGN,
21.6,6,141.6,118.65209224432526,0.0,0.0,0.0,0.1,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,1312.0,60.0,345.0,131.2,114.6257679000087,131.2,0.0084431886672973,10.0,13139.066666666666,BENIGN,
16.4,17,132.5,32.03147624313443,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1232.0,60.0,230.0,123.2,73.29210962534324,123.2,0.0318851947784423,10.0,5371.733333333333,BENIGN,
27.2,6,219.8,658.3224510296334,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1207.0,66.0,317.0,120.7,92.4290117994465,120.7,0.0015830039978027,10.0,8543.12222222222,BENIGN,
32.0,6,97.0,244.53446205151525,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10796.0,66.0,1514.0,1079.6,699.4504509494102,1079.6,0.0040984869003295,10.0,489230.9333333333,BENIGN,
17.6,17,98.9,158.46817642569462,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.2,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1526.0,66.0,357.0,152.6,111.7479306296094,152.6,0.0067814111709594,10.0,12487.6,BENIGN,
24.0,6,107.3,52.10503235520286,0.0,0.2,0.0,0.1,0.5,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,3974.0,66.0,2962.0,397.4,902.8020824078776,397.4,0.0192514896392822,10.0,815051.6,BENIGN,
32.0,6,60.0,59.75183559036632,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5395.0,66.0,2962.0,539.5,935.51735538269,539.5,0.0169811964035034,10.0,875192.7222222222,BENIGN,
25.6,6,106.0,91.29662723245868,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.1,0.0,0.9,0.9,4392.0,60.0,1514.0,439.2,573.7110771111187,439.2,0.0110059022903442,10.0,329144.4,BENIGN,
32.0,6,232.0,1955.477644645438,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,0.0005115032196044,10.0,0.0,BENIGN,
22.4,6,101.5,79.48680338012367,0.1,0.0,0.0,0.2,0.6,0.0,0.0,6.0,0.0,1.0,0.0,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1612.0,60.0,441.0,161.2,134.25994686924815,161.2,0.0175645112991333,10.0,18025.733333333334,BENIGN,
32.0,6,64.0,1166.3155553083811,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28172.0,1514.0,5858.0,2817.2,1593.531145321958,2817.2,0.0008578062057495,10.0,2539341.5111111114,BENIGN,
32.0,6,181.6,102.84895981481664,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3646.0,66.0,1514.0,364.6,606.4366230512285,364.6,0.0097886085510253,10.0,367765.37777777785,BENIGN,
30.8,6,82.7,86.91416967134982,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10954.0,77.0,1514.0,1095.4,674.26951419872,1095.4,0.0120386123657226,10.0,454639.37777777785,BENIGN,
32.0,6,64.0,988.8261781832756,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140.0,1514.0,1514.0,1514.0,0.0,1514.0,0.0015552997589111,10.0,0.0,BENIGN,
22.4,6,89.1,130.02408712284432,0.0,0.0,0.0,0.1,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,10239.0,66.0,4410.0,1023.9,1340.7839705021668,1023.9,0.0078635931015014,10.0,1797701.6555555551,BENIGN,
29.6,6,147.5,526.955713298574,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,7894.0,60.0,2962.0,789.4,1024.363672400253,789.4,0.0018979787826538,10.0,1049320.933333333,BENIGN,
24.8,6,97.2,153.91715350967326,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,856.0,60.0,176.0,85.6,47.7288638503416,85.6,0.0072431087493896,10.0,2278.0444444444447,BENIGN,
32.0,6,148.0,760.3335508665072,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10796.0,66.0,4410.0,1079.6,1373.693415577144,1079.6,0.0013245105743408,10.0,1887033.6,BENIGN,
27.2,6,134.5,48.69973921867779,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,7236.0,66.0,1896.0,723.6,772.5523642806069,723.6,0.0205765008926391,10.0,596837.1555555555,BENIGN,
32.0,6,103.8,118.9016708527756,0.0,0.0,0.0,0.7,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2512.0,66.0,534.0,251.2,172.5770681302833,251.2,0.0090497970581054,10.0,29782.844444444447,BENIGN,
12.8,17,63.5,78.77544427708015,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,702.0,60.0,156.0,70.2,30.20595967685848,70.2,0.0138960123062133,10.0,912.4,BENIGN,
32.0,6,97.2,41.13567020096565,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1022.0,66.0,156.0,102.2,41.40263008285558,102.2,0.0295542001724243,10.0,1714.1777777777777,BENIGN,
28.8,6,132.6,212.56678339930164,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,14221.0,66.0,7306.0,1422.1,2212.491428734182,1422.1,0.0047318935394287,10.0,4895118.322222222,BENIGN,
17.6,6,100.8,100.62892116053156,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.2,0.1,0.0,0.8,0.8,726.0,60.0,156.0,72.6,29.455050500720585,72.6,0.0099908113479614,10.0,867.6,BENIGN,
32.0,6,216.1,5384.906920015406,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1801.0,66.0,1207.0,180.1,360.81588102521215,180.1,0.0001857995986938,10.0,130188.10000000003,BENIGN,
26.4,6,92.4,28.96660794113727,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1088.0,60.0,230.0,108.8,60.47368573740704,108.8,0.03523371219635,10.0,3657.066666666668,BENIGN,
28.8,6,158.4,192.70069236741875,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,13617.0,60.0,8754.0,1361.7,2907.553230620016,1361.7,0.0055202960968017,10.0,8453865.788888887,BENIGN,
27.2,6,83.1,98.11903029679206,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,16587.0,95.0,4410.0,1658.7,1247.637059939041,1658.7,0.0132063150405883,10.0,1556598.2333333334,BENIGN,
32.0,6,97.0,509.1410536537995,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9454.0,66.0,1514.0,945.4,734.6969443246651,945.4,0.0023332118988037,10.0,539779.6,BENIGN,
29.6,6,81.5,81.86052321360262,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2206.0,66.0,814.0,220.6,233.75400174827664,220.6,0.0122593879699707,10.0,54640.93333333332,BENIGN,
29.6,6,163.0,263.9636997551873,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1431.0,60.0,753.0,143.1,216.19458827639505,143.1,0.0067461967468261,10.0,46740.09999999997,BENIGN,
32.0,6,114.4,2938.6281790793805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10796.0,66.0,1514.0,1079.6,699.4504509494102,1079.6,0.0003917932510375,10.0,489230.93333333335,BENIGN,
24.8,6,76.6,79.99420208038511,0.1,0.1,0.0,0.3,0.7,0.0,0.0,7.0,1.0,1.0,0.0,0.4,0.2,0.1,0.0,0.0,0.1,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,1614.0,66.0,441.0,161.4,128.7781900098857,161.4,0.0130890130996704,10.0,16583.822222222225,BENIGN,
32.0,6,64.0,2473.494132216784,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20932.0,1514.0,4410.0,2093.2,1012.4501414335864,2093.2,0.0004071950912475,10.0,1025055.288888889,BENIGN,
20.0,6,63.6,115.74740525489352,0.0,0.0,0.0,0.0,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,6422.0,60.0,1514.0,642.2,750.3281948587564,642.2,0.0096899032592773,10.0,562992.3999999999,BENIGN,
29.6,6,81.0,77.51525612924927,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,10752.0,66.0,2962.0,1075.2,1188.6733781825856,1075.2,0.0132519960403442,10.0,1412944.4,BENIGN,
32.0,6,98.4,183.0966142241003,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15762.0,66.0,5858.0,1576.2,1755.092260949391,1576.2,0.0057721138000488,10.0,3080348.844444445,BENIGN,
32.0,6,180.5,85.76694919586532,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,840.0,66.0,156.0,84.0,37.94733192202055,84.0,0.0117070913314819,10.0,1440.0,BENIGN,
32.0,6,131.2,533.3889489413111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9348.0,66.0,1514.0,934.8,747.7439847077786,934.8,0.0023947954177856,10.0,559121.0666666667,BENIGN,
28.0,6,147.6,150.01731118646006,0.0,0.1,0.0,0.1,0.7,0.0,0.0,7.0,1.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1376.0,66.0,414.0,137.6,129.487193703985,137.6,0.0066658973693847,10.0,16766.933333333334,BENIGN,
27.2,6,76.2,39.95987153556161,0.1,0.0,0.0,0.4,0.8,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,2323.0,60.0,1400.0,232.3,413.8153238127151,232.3,0.0251383066177368,10.0,171243.12222222224,BENIGN,
32.0,6,64.0,3688.597308943805,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19969.0,1514.0,3447.0,1996.9,788.6678571419587,1996.9,0.0002870082855224,10.0,621996.988888889,BENIGN,
23.2,6,125.0,71.22147696592009,0.0,0.1,0.0,0.3,0.5,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,2695.0,66.0,1277.0,269.5,361.7694938309015,269.5,0.0165663003921508,10.0,130877.16666666669,BENIGN,
29.6,6,62.2,933.623594880356,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,22859.0,60.0,7306.0,2285.9,2063.5763157952533,2285.9,0.0011314153671264,10.0,4258347.211111112,BENIGN,
32.0,6,64.0,2264.98757965223,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140.0,1514.0,1514.0,1514.0,0.0,1514.0,0.0004851102828979,10.0,0.0,BENIGN,
29.6,6,99.9,400.6250596977859,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,12498.0,66.0,2962.0,1249.8,881.1741913807708,1249.8,0.0024964094161987,10.0,776467.9555555554,BENIGN,
32.0,6,80.8,774.1139123694215,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18036.0,66.0,4410.0,1803.6,1142.197803457099,1803.6,0.0012969017028808,10.0,1304615.8222222226,BENIGN,
12.4,17,69.9,85.94990922019532,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.2,0.0,0.0,0.8,0.8,702.0,60.0,156.0,70.2,30.20595967685848,70.2,0.0117831945419311,10.0,912.4,BENIGN,
28.8,6,74.4,582.7850493261082,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,13776.0,60.0,2962.0,1377.6,1057.3731812583694,1377.6,0.0017283916473388,10.0,1118038.0444444446,BENIGN,
29.6,6,113.2,278.0778614617588,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10817.0,60.0,4410.0,1081.7,1532.4221966836976,1081.7,0.0037934064865112,10.0,2348317.788888889,BENIGN,
29.6,6,57.7,115.66696725764508,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,6224.0,66.0,1474.0,622.4,629.7460158226047,622.4,0.0086917161941528,10.0,396580.0444444444,BENIGN,
17.6,17,120.9,58.515836775807394,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1228.0,66.0,230.0,122.8,63.42064157494606,122.8,0.0175027847290039,10.0,4022.177777777777,BENIGN,
13.6,17,83.1,176.49451913568558,0.0,0.1,0.0,0.1,0.1,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,894.0,60.0,214.0,89.4,53.1082751451117,89.4,0.0070652961730957,10.0,2820.488888888889,BENIGN,
32.0,6,231.0,576.4653170054563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,0.0017348051071166,10.0,0.0,BENIGN,
32.0,6,64.0,661.2075543084151,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19484.0,1514.0,2962.0,1948.4,699.4504509494101,1948.4,0.0015305995941162,10.0,489230.9333333332,BENIGN,
29.6,6,80.9,229.9055011072376,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16639.0,60.0,2962.0,1663.9,1060.1052830314125,1663.9,0.0057724952697753,10.0,1123823.2111111109,BENIGN,
32.0,6,201.2,115.62009670145493,0.1,0.0,0.0,0.4,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1351.0,66.0,465.0,135.1,134.66786303098942,135.1,0.0087042093276977,10.0,18135.43333333333,BENIGN,
28.8,6,208.8,92.02596023467773,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,654.0,60.0,66.0,65.4,1.8973665961010275,65.4,0.0109259128570556,10.0,3.6,BENIGN,
27.2,6,104.8,50.22348669904493,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1252.0,60.0,423.0,125.2,117.065793466751,125.2,0.0202398061752319,10.0,13704.4,BENIGN,
24.4,6,103.3,89.9968672889175,0.2,0.0,0.0,0.2,0.8,0.0,0.0,8.0,0.0,2.0,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,664.0,60.0,77.0,66.4,6.22182538417072,66.4,0.011183214187622,10.0,38.71111111111113,BENIGN,
21.6,6,57.6,476.32774970189087,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,7870.0,60.0,1514.0,787.0,766.3252863141373,787.0,0.0021338939666748,10.0,587254.4444444445,BENIGN,
28.4,6,63.3,139.3711143232152,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1027.0,60.0,209.0,102.7,62.107523251571095,102.7,0.0073292970657348,10.0,3857.344444444445,BENIGN,
15.6,17,74.0,106.29147195669584,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,1902.0,60.0,1244.0,190.2,371.9192863452439,190.2,0.0107867002487182,10.0,138323.95555555553,BENIGN,
32.0,6,147.6,1304.9699760430603,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9348.0,66.0,4410.0,934.8,1398.9009018988204,934.8,0.0008172988891601,10.0,1956923.7333333327,BENIGN,
32.0,6,63.6,313.7452967797434,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12819.0,66.0,1999.0,1281.9,635.7313286461682,1281.9,0.0032042980194091,10.0,404154.3222222223,BENIGN,
32.0,6,114.4,1083.8835051812805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10796.0,66.0,1514.0,1079.6,699.4504509494102,1079.6,0.0009398221969604,10.0,489230.9333333333,BENIGN,
17.6,6,69.8,71.72987467848739,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.2,0.1,0.0,0.8,0.8,1281.0,60.0,279.0,128.1,79.86996376054712,128.1,0.0141244888305664,10.0,6379.211111111112,BENIGN,
20.0,6,57.3,186.13967896117268,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,10225.0,60.0,4410.0,1022.5,1507.236562572563,1022.5,0.0053726911544799,10.0,2271762.0555555555,BENIGN,
