Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,label
0.08,1,64.0,13372.56177267655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,1.0,1.0,6019,60,79,60.19,1.8999999999999952,60.19,7.478952407836914e-05,100,3.6099999999999817,DoS/DDoS
20.0,6,64.0,8481.908998988878,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0001274824142456,10,0.0,Reconnaissance
29.6,6,135.3,275.1409716482334,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,9594,66,1514,959.4,716.9229309269504,959.4,0.0042856931686401,10,513978.4888888889,Benign
15.2,17,149.8,530.6155909217417,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,5748,69,1500,574.8,666.4129183755202,574.8,0.0018965005874633,10,444106.1777777778,Spoofing
21.2,6,80.8,26539.50898506707,0.0,0.9,0.0,0.0,0.1,0.0,0.0,10,90,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6060,60,66,60.6,1.809068067466584,60.6,3.7679672241210936e-05,100,3.27272727272728,DoS/DDoS
20.0,6,64.0,28343.722124611435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.5281181335449216e-05,100,0.0,DoS/DDoS
32.0,6,63.6,1147.709399370639,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17073,66,2962,1707.3,826.7532279949078,1707.3,0.0008807182312011,10,683520.8999999999,Benign
20.04,6,63.77,15820.398310199154,0.0,1.0,0.0,0.0,0.01,0.0,0.0,1,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.321907043457032e-05,100,0.0,DoS/DDoS
30.4,6,98.8,31.743407136072776,0.0,0.1,0.0,0.3,0.8,0.0,0.0,8,1,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1118,66,230,111.8,60.93676139153515,111.8,0.0317192077636718,10,3713.288888888889,Benign
20.12,6,64.0,43084.78685156651,0.0,0.0,0.0,0.99,1.0,0.0,0.0,100,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6006,60,66,60.06,0.5999999999999992,60.06,2.3210048675537108e-05,100,0.3599999999999991,DoS/DDoS
32.0,6,64.0,395.1150215724325,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0026055097579956,10,0.0,Benign
7.84,17,63.36,1041.9932079090347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.01,0.01,0.0,0.99,0.99,54450,60,554,544.5,66.88955165952393,544.5,0.0009597301483154,100,4474.212121212121,DoS/DDoS
32.0,6,168.0,364.87120823293,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9918,66,4365,991.8,1579.702700580784,991.8,0.0027961015701293,10,2495460.6222222224,Benign
17.6,17,96.6,87.83018216008058,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,2193,60,1121,219.3,321.32712649607134,219.3,0.0119019985198974,10,103251.12222222224,Benign
12.0,17,55.9,80.4790786830325,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2,0,0,0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.9,0.9,612,60,66,61.2,2.5298221281347035,61.2,0.0124826908111572,10,6.400000000000001,Reconnaissance
0.0,1,64.0,24248.736775163325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.138946533203125e-05,100,0.0,DoS/DDoS
20.12,6,64.0,5701.571420803654,0.0,0.99,0.0,0.01,0.01,0.0,0.0,1,99,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7277,60,1337,72.77,127.70000000000005,72.77,0.0001753902435302,100,16307.290000000006,DoS/DDoS
20.0,6,64.0,38879.34742306266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.572059631347656e-05,100,0.0,DoS/DDoS
25.6,6,98.4,126.23369900531202,0.0,0.1,0.0,0.1,0.7,0.0,0.0,7,1,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,894,60,214,89.4,52.34967897598695,89.4,0.0079641103744506,10,2740.488888888889,Benign
4.0,17,64.0,2816.7461351456623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0003550314903259,100,335127.2727272727,DoS/DDoS
15.6,6,75.8,50.50044067290512,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.4,0.0,0.0,0.6,0.6,958,60,214,95.8,57.15825982888796,95.8,0.0215513944625854,10,3267.0666666666666,Benign
22.4,6,82.7,278.43413724201565,0.0,0.0,0.0,0.0,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,9805,66,2962,980.5,969.9890320113018,980.5,0.0038549184799194,10,940878.7222222222,Benign
20.36,6,63.6,9473.300959909657,0.01,0.97,0.0,0.01,0.03,0.0,0.0,3,97,1,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6025,60,73,60.25,1.5398740601789878,60.25,0.0001103210449218,100,2.371212121212121,DoS/DDoS
24.8,6,82.1,39.48215665768326,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,5980,66,1514,598.0,641.8660296354684,598.0,0.0269394874572753,10,411992.0,Benign
9.96,6,65.91,1377.9782575127883,0.0,0.0,0.0,0.0,0.48,0.0,0.0,48,0,0,0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.48,0.03,0.0,0.0,0.0,0.0,1.0,1.0,90318,66,1514,903.18,580.8252467590635,903.18,0.0007257103919982,100,337357.96727272694,DoS/DDoS
0.6,1,63.65,4904.414120508413,0.0,0.01,0.0,0.01,0.02,0.0,0.0,2,1,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.96,0.0,1.0,1.0,90348,60,1514,903.48,592.13550319282,903.48,0.0002039098739624,100,350624.45414141414,DoS/DDoS
8.12,17,63.86,25361.61567299553,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,18078,60,182,180.78,12.2,180.78,3.9429664611816405e-05,100,148.84,DoS/DDoS
20.0,6,64.0,46386.90555186906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.155780792236328e-05,100,0.0,DoS/DDoS
21.6,6,110.1,18.47653223181125,0.1,0.0,0.0,0.3,0.6,0.0,0.0,6,0,1,0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,1206,60,214,120.6,70.08439357105277,120.6,0.0541228055953979,10,4911.822222222222,Reconnaissance
20.0,6,64.0,56306.940528930056,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.7769336700439453e-05,100,0.0,DoS/DDoS
9.6,17,62.6,181.5999030151885,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.0,1.0,1.0,1356,60,364,135.6,124.88857255792284,135.6,0.0059319019317626,10,15597.155555555555,Reconnaissance
20.0,6,64.0,53389.816700611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.894950866699219e-05,100,0.0,DoS/DDoS
32.0,6,64.0,551.3307744886692,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19484,1514,4410,1948.4,977.3255115648803,1948.4,0.0022952079772949,10,955165.1555555554,Benign
20.0,6,64.0,56626.21844201431,0.0,0.0,0.03,0.97,0.97,0.0,0.0,97,0,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.787900924682617e-05,100,0.0,DoS/DDoS
20.0,6,64.0,42230.20539669754,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.3679733276367182e-05,100,0.0,DoS/DDoS
20.0,6,63.6,117.66350788013445,0.1,0.0,0.0,0.2,0.5,0.0,0.0,5,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,686,60,111,68.6,15.840875396686048,68.6,0.0084989070892333,10,250.9333333333333,Reconnaissance
23.2,6,58.0,108.9893876872226,0.0,0.4,0.0,0.1,0.1,0.0,0.0,1,4,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2332,74,507,233.2,190.9367550903818,233.2,0.0091753005981445,10,36456.84444444444,Reconnaissance
0.0,47,64.0,8565.397810815226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,0.0001167583465576,100,0.0,DoS/DDoS
0.16,47,64.64,4977.634311619572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,1.0,1.0,58708,344,592,587.08,34.61466962915222,587.08,0.0002009081840515,100,1198.175353535353,DoS/DDoS
29.6,6,83.1,868.817631949623,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,13819,193,1514,1381.9,417.7368789082429,1381.9,0.0015460968017578,10,174504.09999999998,Benign
20.0,6,64.0,15349.132694137452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.515026092529297e-05,100,0.0,DoS/DDoS
32.0,6,64.0,285326.80272108846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,3.6001205444335937e-06,10,0.0,Benign
4.0,17,63.36,1238.9096967047508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.0,0.0,0.99,0.99,93498,60,1514,934.98,582.7121884304933,934.98,0.0008095693588256,100,339553.4945454546,DoS/DDoS
27.2,6,120.4,412.6099574041101,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,12380,60,4410,1238.0,1770.701053882959,1238.0,0.0024992942810058,10,3135382.222222222,Benign
20.0,6,64.0,23544.98708880656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001077604293823,100,0.0,DoS/DDoS
8.0,17,64.0,3214.0014252764345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0003121089935302,100,0.0,DoS/DDoS
21.2,6,50.8,84.20200592623523,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.2,0.1,0.0,0.8,0.8,5285,60,1514,528.5,683.3689828099215,528.5,0.0119930028915405,10,466993.1666666667,Benign
29.6,6,233.4,891.267318317042,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,808,66,214,80.8,46.80170937049201,80.8,0.0011977910995483,10,2190.4,Benign
30.8,6,70.4,1960.7797671918097,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13506,60,1494,1350.6,453.4706164681456,1350.6,0.0005753993988037,10,205635.60000000003,Reconnaissance
20.0,6,64.0,21953.95969641455,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.554986953735352e-05,100,0.0,DoS/DDoS
0.0,1,63.36,1655.4393858662404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,93498,60,1514,934.98,582.7121884304933,934.98,0.0006060695648193,100,339553.4945454546,DoS/DDoS
29.6,6,94.2,352.4980670319696,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,7322,66,4410,732.2,1372.8201144602544,732.2,0.0028708934783935,10,1884635.0666666664,Benign
12.8,17,86.7,132.897260816527,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2,0,0,0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,980,60,230,98.0,54.24020648928247,98.0,0.0079201936721801,10,2942.0,Reconnaissance
19.68,6,65.18,14438.223752151463,0.0,0.0,0.0,0.98,0.98,0.0,0.0,98,0,0,0,0.0,0.98,0.01,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.0,0.01,0.0,1.0,1.0,6125,60,147,61.25,9.458441796200958,61.25,6.927013397216797e-05,100,89.46212121212122,DoS/DDoS
11.6,17,93.6,29.206028233232992,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.4,0.0,0.2,0.1,0.0,0.8,0.8,1001,50,214,100.1,55.24380307127468,100.1,0.0374637126922607,10,3051.8777777777777,Spoofing
32.0,6,123.0,559240.5333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,1.7881393432617188e-06,10,0.0,Benign
3.92,17,63.36,2984.016676271174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.01,0.0,0.0,0.99,0.99,92346,60,1514,923.46,582.5368314535996,923.46,0.0003351306915283,100,339349.1599999995,DoS/DDoS
29.6,6,233.2,1074.0030215348372,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,788,66,175,78.8,34.32459435707548,78.8,0.0009310960769653,10,1178.177777777778,Benign
27.2,6,177.7,475.92238738227616,0.0,0.1,0.0,0.0,0.8,0.0,0.0,8,1,0,0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,908,60,320,90.8,80.55474329092401,90.8,0.0021424770355224,10,6489.066666666666,Benign
28.0,6,83.1,49.05635926207928,0.0,0.1,0.0,0.3,0.7,0.0,0.0,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,4163,60,1235,416.3,531.9308747906589,416.3,0.0204375028610229,10,282950.4555555556,Reconnaissance
32.0,6,148.0,767.400468384075,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6937,66,1514,693.7,721.2618649129994,693.7,0.0019289016723632,10,520218.6777777778,Benign
36.0,6,64.0,599.5023090743549,0.04,0.41,0.05,0.03,0.95,0.0,0.0,95,41,4,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8491,60,553,84.91,82.88584031819022,84.91,0.0016680598258972,100,6870.062525252528,DoS/DDoS
20.0,6,64.0,24026.487941799853,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.163026809692383e-05,100,0.0,DoS/DDoS
23.6,6,99.9,63.1692267375926,0.0,0.1,0.0,0.3,0.7,0.0,0.0,7,1,0,0,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,923,60,262,92.3,62.64547514031285,92.3,0.0224694967269897,10,3924.4555555555553,Reconnaissance
26.48,6,67.66,4619.989866278942,0.0,0.3,0.65,0.04,0.7,0.0,0.0,70,30,0,65,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12492,60,2922,124.92,402.6555457023391,124.92,0.0002164506912231,100,162131.4884848485,DoS/DDoS
20.0,6,64.0,432402.4742268041,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,2.312660217285156e-06,10,0.0,Reconnaissance
28.4,6,130.8,301.04244721014027,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,10817,60,5858,1081.7,1811.128441975702,1081.7,0.0033689022064208,10,3280186.2333333334,Benign
20.4,6,158.7,71.28914542509489,0.0,0.2,0.0,0.2,0.5,0.0,0.0,5,2,0,0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1421,60,267,142.1,72.24103173866405,142.1,0.0154201984405517,10,5218.766666666666,Benign
19.92,6,65.61,5187.310931644755,0.0,0.99,0.0,0.0,0.01,0.0,0.0,1,99,0,0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,1.0,1.0,6044,60,98,60.44,3.841085705102066,60.44,0.0001927900314331,100,14.753939393939437,DoS/DDoS
32.0,6,198.0,353.93477068478126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3556,66,2962,355.6,915.7956103847628,355.6,0.0028254985809326,10,838681.6000000001,Benign
29.6,6,59.7,268.2260251195866,0.1,0.0,0.0,0.5,0.9,0.0,0.0,9,0,1,0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1163,66,217,116.3,67.66592774637601,116.3,0.0040755033493041,10,4578.677777777779,Reconnaissance
22.8,6,97.5,92.6698880043835,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,2747,66,1486,274.7,434.4166075196583,274.7,0.0133479118347167,10,188717.78888888887,Benign
14.8,17,106.4,102.52615523006824,0.0,0.1,0.0,0.1,0.2,0.0,0.0,2,1,0,0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1012,60,262,101.2,77.17339783457336,101.2,0.009812307357788,10,5955.733333333334,Reconnaissance
20.0,6,64.0,18275.038124700448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.473136901855469e-05,100,0.0,DoS/DDoS
29.6,6,63.2,68.59131435897771,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.1,0.0,0.0,0.0,1.0,1.0,24183,66,11650,2418.3,3542.349065239054,2418.3,0.0187981843948364,10,12548236.900000002,Benign
16.8,17,92.8,124.20354401591965,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.1,0.0,1.0,1.0,833,46,156,83.3,40.72413971535256,83.3,0.0088191986083984,10,1658.4555555555553,Spoofing
29.6,6,214.3,5214.20188960716,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,673,66,79,67.3,4.110960958218894,67.3,0.0001917839050292,10,16.900000000000006,Spoofing
29.6,6,82.3,92.53944334741696,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,12514,66,4410,1251.4,1305.5546458625672,1251.4,0.0170775175094604,10,1704472.933333333,Benign
20.0,6,64.0,31347.56352765321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.1900405883789065e-05,100,0.0,DoS/DDoS
12.0,17,144.6,17.254794193693037,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.1,0.0,1.0,1.0,1444,60,230,144.4,71.70185182793786,144.4,0.062628698348999,10,5141.155555555555,Reconnaissance
0.0,47,64.0,7041.794402565351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57800,578,578,578.0,0.0,578.0,0.0001430296897888,100,0.0,DoS/DDoS
10.4,17,75.6,255.29724695814136,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,3195,46,731,319.5,346.7269979553238,319.5,0.0039170980453491,10,120219.61111111112,Spoofing
16.0,6,123.0,47.01523120311708,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,1029,60,246,102.9,67.28290190597377,102.9,0.0248160123825073,10,4526.98888888889,Benign
11.6,17,92.5,243.05928849173924,0.0,0.0,0.0,0.3,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1702,67,829,170.2,236.95325371145347,170.2,0.0046050071716308,10,56146.84444444443,Spoofing
7.92,17,65.91,24289.460273337965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,6042,60,92,60.42,3.3429558081664177,60.42,4.117012023925781e-05,100,11.175353535353588,DoS/DDoS
