Edge,Weighted frequency,Node_u_label,Node_v_label,Source_id,Target_id
456981593260173952852784572082992124101289568915-338730224709676774412755851787278702947952010784,480.6552567237164,TCP >,sum <=,456981593260173952852784572082992124101289568915,338730224709676774412755851787278702947952010784
456981593260173952852784572082992124101289568915-378316838538499851440768051160724422589084218125,2607.7567237163817,TCP >,IAT <=,456981593260173952852784572082992124101289568915,378316838538499851440768051160724422589084218125
456981593260173952852784572082992124101289568915-40351198695966294513339726256484683518911283460,1242.0293398533008,TCP >,fin_flag_number <=,456981593260173952852784572082992124101289568915,40351198695966294513339726256484683518911283460
456981593260173952852784572082992124101289568915-417610515582391639059962073933335223318558562917,2165.9779951100245,TCP >,fin_count <=,456981593260173952852784572082992124101289568915,417610515582391639059962073933335223318558562917
456981593260173952852784572082992124101289568915-450410814915736770904937984733342042835793211647,793.6870415647923,TCP >,ece_flag_number <=,456981593260173952852784572082992124101289568915,450410814915736770904937984733342042835793211647
456981593260173952852784572082992124101289568915-456981593260173952852784572082992124101289568915,1400.5647921760392,TCP >,TCP >,456981593260173952852784572082992124101289568915,456981593260173952852784572082992124101289568915
456981593260173952852784572082992124101289568915-475011065740486827108472353828139148231878458661,4968.117359413203,TCP >,syn_flag_number <=,456981593260173952852784572082992124101289568915,475011065740486827108472353828139148231878458661
456981593260173952852784572082992124101289568915-487843867272814109640259913959993110004068841052,430.6711491442543,TCP >,AVG >,456981593260173952852784572082992124101289568915,487843867272814109640259913959993110004068841052
456981593260173952852784572082992124101289568915-505469541859377927785473031559292540931343582537,6531.761613691931,TCP >,ICMP <=,456981593260173952852784572082992124101289568915,505469541859377927785473031559292540931343582537
456981593260173952852784572082992124101289568915-510505520442458443414009447271658614884328320759,2049.8533007334963,TCP >,IRC <=,456981593260173952852784572082992124101289568915,510505520442458443414009447271658614884328320759
456981593260173952852784572082992124101289568915-520582048177068818674784514618258893555315007951,77.75305623471883,TCP >,LLC <=,456981593260173952852784572082992124101289568915,520582048177068818674784514618258893555315007951
456981593260173952852784572082992124101289568915-559797210707093786647851972932919518973015855277,277.68948655256725,TCP >,fin_count >,456981593260173952852784572082992124101289568915,559797210707093786647851972932919518973015855277
456981593260173952852784572082992124101289568915-569123040751934560481271658954372810915922105207,2285.6369193154037,TCP >,AVG <=,456981593260173952852784572082992124101289568915,569123040751934560481271658954372810915922105207
456981593260173952852784572082992124101289568915-64377807084757001895684323011847661640759168792,4616.713936430318,TCP >,Max <=,456981593260173952852784572082992124101289568915,64377807084757001895684323011847661640759168792
456981593260173952852784572082992124101289568915-681078890404174620223416780986783609679186091789,279.70904645476776,TCP >,IPv <=,456981593260173952852784572082992124101289568915,681078890404174620223416780986783609679186091789
456981593260173952852784572082992124101289568915-681503808608794911981134712221284126975357543438,11377.190709046456,TCP >,syn_count <=,456981593260173952852784572082992124101289568915,681503808608794911981134712221284126975357543438
456981593260173952852784572082992124101289568915-684418957212367241623111035135876005715150589706,7115.414425427873,TCP >,HTTP <=,456981593260173952852784572082992124101289568915,684418957212367241623111035135876005715150589706
456981593260173952852784572082992124101289568915-714914936218336719861297767221934377853836589461,1844.3630806845968,TCP >,UDP >,456981593260173952852784572082992124101289568915,714914936218336719861297767221934377853836589461
456981593260173952852784572082992124101289568915-786396322989194697344344278946426998739971577495,4896.67542787286,TCP >,HTTPS <=,456981593260173952852784572082992124101289568915,786396322989194697344344278946426998739971577495
456981593260173952852784572082992124101289568915-795584812918386367255521286735341258439959854242,5216.523227383863,TCP >,syn_count >,456981593260173952852784572082992124101289568915,795584812918386367255521286735341258439959854242
456981593260173952852784572082992124101289568915-835140271881840015202809914014108690929910415575,6237.410757946211,TCP >,IAT >,456981593260173952852784572082992124101289568915,835140271881840015202809914014108690929910415575
456981593260173952852784572082992124101289568915-841356973986788424033641854148712928121319667477,329.4407090464548,TCP >,Variance >,456981593260173952852784572082992124101289568915,841356973986788424033641854148712928121319667477
456981593260173952852784572082992124101289568915-841518471221275042570144506781210008737201997031,10862.960268948656,TCP >,Min <=,456981593260173952852784572082992124101289568915,841518471221275042570144506781210008737201997031
456981593260173952852784572082992124101289568915-896530251803066355404557928035950607124936193677,2345.718826405868,TCP >,psh_flag_number <=,456981593260173952852784572082992124101289568915,896530251803066355404557928035950607124936193677
456981593260173952852784572082992124101289568915-922599836131670820904126277297069322180441856169,8219.60880195599,TCP >,Rate <=,456981593260173952852784572082992124101289568915,922599836131670820904126277297069322180441856169
456981593260173952852784572082992124101289568915-926368966621798523173828527325665066772113177503,12444.023227383863,TCP >,UDP <=,456981593260173952852784572082992124101289568915,926368966621798523173828527325665066772113177503
456981593260173952852784572082992124101289568915-940331364486966071141541838460909450599289486914,21.205378973105134,TCP >,rst_count >,456981593260173952852784572082992124101289568915,940331364486966071141541838460909450599289486914
456981593260173952852784572082992124101289568915-974265510705878984211701297112044370513255377925,5036.025061124695,TCP >,Std <=,456981593260173952852784572082992124101289568915,974265510705878984211701297112044370513255377925
475011065740486827108472353828139148231878458661-1043469376771332113858820724324827897913309990452,8699.001833740831,syn_flag_number <=,LLC >,475011065740486827108472353828139148231878458661,1043469376771332113858820724324827897913309990452
475011065740486827108472353828139148231878458661-1043754360836331848364792327262011021650379248223,995.390586797066,syn_flag_number <=,DNS >,475011065740486827108472353828139148231878458661,1043754360836331848364792327262011021650379248223
475011065740486827108472353828139148231878458661-1070253533701240439447821754319583826073025846503,1405.1088019559902,syn_flag_number <=,Max >,475011065740486827108472353828139148231878458661,1070253533701240439447821754319583826073025846503
475011065740486827108472353828139148231878458661-1077028023530208599426324724984012030801332581683,10217.458435207824,syn_flag_number <=,Time_To_Live >,475011065740486827108472353828139148231878458661,1077028023530208599426324724984012030801332581683
475011065740486827108472353828139148231878458661-1085488307210616684491611463585545838953333018237,293.08863080684597,syn_flag_number <=,Type >,475011065740486827108472353828139148231878458661,1085488307210616684491611463585545838953333018237
475011065740486827108472353828139148231878458661-1091995366823138898995898948102109473193356840202,5314.471882640587,syn_flag_number <=,DNS <=,475011065740486827108472353828139148231878458661,1091995366823138898995898948102109473193356840202
475011065740486827108472353828139148231878458661-109928824856976412487775174607761519739702474552,7157.320293398533,syn_flag_number <=,Number <=,475011065740486827108472353828139148231878458661,109928824856976412487775174607761519739702474552
475011065740486827108472353828139148231878458661-1118614325010621431186771152252517336813918651911,6926.585574572127,syn_flag_number <=,sum >,475011065740486827108472353828139148231878458661,1118614325010621431186771152252517336813918651911
475011065740486827108472353828139148231878458661-1142857970576506471478393393000113013376204379484,2768.0592909535453,syn_flag_number <=,rst_flag_number <=,475011065740486827108472353828139148231878458661,1142857970576506471478393393000113013376204379484
475011065740486827108472353828139148231878458661-1184472685782376059334758133512718430805424685192,27.264058679706604,syn_flag_number <=,SSH >,475011065740486827108472353828139148231878458661,1184472685782376059334758133512718430805424685192
475011065740486827108472353828139148231878458661-119501872384761655346741968946796756296882526119,2962.9468215158927,syn_flag_number <=,ARP <=,475011065740486827108472353828139148231878458661,119501872384761655346741968946796756296882526119
475011065740486827108472353828139148231878458661-1232849963170894971818913290506039176322619533319,681.8539119804401,syn_flag_number <=,psh_flag_number >,475011065740486827108472353828139148231878458661,1232849963170894971818913290506039176322619533319
475011065740486827108472353828139148231878458661-1233133706649643691022119102239698495899057226060,940.3575794621028,syn_flag_number <=,Time_To_Live <=,475011065740486827108472353828139148231878458661,1233133706649643691022119102239698495899057226060
475011065740486827108472353828139148231878458661-1236189254858718471128603624930063881324958313531,10066.496332518338,syn_flag_number <=,HTTPS >,475011065740486827108472353828139148231878458661,1236189254858718471128603624930063881324958313531
475011065740486827108472353828139148231878458661-1244200006508864238414081275966745179431479901918,366.5501222493888,syn_flag_number <=,ARP >,475011065740486827108472353828139148231878458661,1244200006508864238414081275966745179431479901918
475011065740486827108472353828139148231878458661-1251276136943778783713685275011300537715092657394,1529.8166259168704,syn_flag_number <=,fin_flag_number >,475011065740486827108472353828139148231878458661,1251276136943778783713685275011300537715092657394
475011065740486827108472353828139148231878458661-1329847435934461746074927120436757452470095790255,88.86063569682152,syn_flag_number <=,Min >,475011065740486827108472353828139148231878458661,1329847435934461746074927120436757452470095790255
475011065740486827108472353828139148231878458661-1338222599102815322204523610829624561969283441716,7477.672982885086,syn_flag_number <=,SSH <=,475011065740486827108472353828139148231878458661,1338222599102815322204523610829624561969283441716
475011065740486827108472353828139148231878458661-1343908975744673306589744221553424462279673294717,649.2885085574572,syn_flag_number <=,TCP <=,475011065740486827108472353828139148231878458661,1343908975744673306589744221553424462279673294717
475011065740486827108472353828139148231878458661-1345309773886921328764805451107636357621530213384,11770.5,syn_flag_number <=,Class -1,475011065740486827108472353828139148231878458661,1345309773886921328764805451107636357621530213384
475011065740486827108472353828139148231878458661-1375509225989204300559045429796274689340158771149,1046.1320293398533,syn_flag_number <=,rst_count <=,475011065740486827108472353828139148231878458661,1375509225989204300559045429796274689340158771149
475011065740486827108472353828139148231878458661-1379366653555122327876205020011632492492609315477,372.60880195599026,syn_flag_number <=,Type <=,475011065740486827108472353828139148231878458661,1379366653555122327876205020011632492492609315477
475011065740486827108472353828139148231878458661-1390694102288752714886335797250086933489416434790,2815.771393643032,syn_flag_number <=,size >,475011065740486827108472353828139148231878458661,1390694102288752714886335797250086933489416434790
475011065740486827108472353828139148231878458661-1418025003262016765970487572214907425163069882682,1683.3031784841075,syn_flag_number <=,IPv >,475011065740486827108472353828139148231878458661,1418025003262016765970487572214907425163069882682
475011065740486827108472353828139148231878458661-1418162538066850581097605911983264533342366443794,1101.9223716381418,syn_flag_number <=,Header_Length <=,475011065740486827108472353828139148231878458661,1418162538066850581097605911983264533342366443794
475011065740486827108472353828139148231878458661-1429650867505148313720594668477948880050562903683,93.90953545232274,syn_flag_number <=,syn_flag_number >,475011065740486827108472353828139148231878458661,1429650867505148313720594668477948880050562903683
475011065740486827108472353828139148231878458661-1454952188391427871478129207189215566009723810659,700.7872860635697,syn_flag_number <=,Std >,475011065740486827108472353828139148231878458661,1454952188391427871478129207189215566009723810659
475011065740486827108472353828139148231878458661-1455733501014453866297060548284701359849809242142,2607.5042787286066,syn_flag_number <=,DHCP <=,475011065740486827108472353828139148231878458661,1455733501014453866297060548284701359849809242142
475011065740486827108472353828139148231878458661-153155765823982001952501641876618811106762500815,217.10268948655258,syn_flag_number <=,ack_flag_number >,475011065740486827108472353828139148231878458661,153155765823982001952501641876618811106762500815
475011065740486827108472353828139148231878458661-160227321490815016489601533331665083666172936667,10290.162591687042,syn_flag_number <=,IGMP <=,475011065740486827108472353828139148231878458661,160227321490815016489601533331665083666172936667
475011065740486827108472353828139148231878458661-161772624339136553719839337862344762258727720981,380.6870415647922,syn_flag_number <=,ack_flag_number <=,475011065740486827108472353828139148231878458661,161772624339136553719839337862344762258727720981
475011065740486827108472353828139148231878458661-171982518954274878349485416184092168691833932185,23354.190709046456,syn_flag_number <=,Class 1,475011065740486827108472353828139148231878458661,171982518954274878349485416184092168691833932185
475011065740486827108472353828139148231878458661-207766774224049171901964708681563529125144087827,278.6992665036675,syn_flag_number <=,HTTP >,475011065740486827108472353828139148231878458661,207766774224049171901964708681563529125144087827
475011065740486827108472353828139148231878458661-215123608059624622405742600984392925785664489773,2178.0953545232273,syn_flag_number <=,Variance <=,475011065740486827108472353828139148231878458661,215123608059624622405742600984392925785664489773
475011065740486827108472353828139148231878458661-218607780770691257170847497927336330511308420255,642.2200488997555,syn_flag_number <=,ack_count >,475011065740486827108472353828139148231878458661,218607780770691257170847497927336330511308420255
475011065740486827108472353828139148231878458661-223165296026140232481876277255273629987157553131,538.2127139364303,syn_flag_number <=,Header_Length >,475011065740486827108472353828139148231878458661,223165296026140232481876277255273629987157553131
475011065740486827108472353828139148231878458661-328762230998630318210090741851512569814964725689,10769.050733496333,syn_flag_number <=,size <=,475011065740486827108472353828139148231878458661,328762230998630318210090741851512569814964725689
475011065740486827108472353828139148231878458661-335418722972519651500040442315750311827115323662,440.01161369193153,syn_flag_number <=,Rate >,475011065740486827108472353828139148231878458661,335418722972519651500040442315750311827115323662
475011065740486827108472353828139148231878458661-338730224709676774412755851787278702947952010784,15766.451711491443,syn_flag_number <=,sum <=,475011065740486827108472353828139148231878458661,338730224709676774412755851787278702947952010784
475011065740486827108472353828139148231878458661-371266811264664269299964157380215767396824640058,180.75061124694378,syn_flag_number <=,ICMP >,475011065740486827108472353828139148231878458661,371266811264664269299964157380215767396824640058
475011065740486827108472353828139148231878458661-378316838538499851440768051160724422589084218125,17696.393643031784,syn_flag_number <=,IAT <=,475011065740486827108472353828139148231878458661,378316838538499851440768051160724422589084218125
475011065740486827108472353828139148231878458661-40351198695966294513339726256484683518911283460,4428.894865525673,syn_flag_number <=,fin_flag_number <=,475011065740486827108472353828139148231878458661,40351198695966294513339726256484683518911283460
475011065740486827108472353828139148231878458661-417610515582391639059962073933335223318558562917,8091.36674816626,syn_flag_number <=,fin_count <=,475011065740486827108472353828139148231878458661,417610515582391639059962073933335223318558562917
475011065740486827108472353828139148231878458661-426624906449189252299067265451872698344494536313,1.0097799511002445,syn_flag_number <=,Number >,475011065740486827108472353828139148231878458661,426624906449189252299067265451872698344494536313
475011065740486827108472353828139148231878458661-450410814915736770904937984733342042835793211647,5.048899755501223,syn_flag_number <=,ece_flag_number <=,475011065740486827108472353828139148231878458661,450410814915736770904937984733342042835793211647
475011065740486827108472353828139148231878458661-456981593260173952852784572082992124101289568915,8497.298288508558,syn_flag_number <=,TCP >,475011065740486827108472353828139148231878458661,456981593260173952852784572082992124101289568915
475011065740486827108472353828139148231878458661-475011065740486827108472353828139148231878458661,920.9193154034231,syn_flag_number <=,syn_flag_number <=,475011065740486827108472353828139148231878458661,475011065740486827108472353828139148231878458661
475011065740486827108472353828139148231878458661-487843867272814109640259913959993110004068841052,258.75611246943765,syn_flag_number <=,AVG >,475011065740486827108472353828139148231878458661,487843867272814109640259913959993110004068841052
475011065740486827108472353828139148231878458661-505469541859377927785473031559292540931343582537,413.0,syn_flag_number <=,ICMP <=,475011065740486827108472353828139148231878458661,505469541859377927785473031559292540931343582537
475011065740486827108472353828139148231878458661-510505520442458443414009447271658614884328320759,1018.8679706601467,syn_flag_number <=,IRC <=,475011065740486827108472353828139148231878458661,510505520442458443414009447271658614884328320759
475011065740486827108472353828139148231878458661-520582048177068818674784514618258893555315007951,456.92542787286067,syn_flag_number <=,LLC <=,475011065740486827108472353828139148231878458661,520582048177068818674784514618258893555315007951
475011065740486827108472353828139148231878458661-559797210707093786647851972932919518973015855277,750.0140586797066,syn_flag_number <=,fin_count >,475011065740486827108472353828139148231878458661,559797210707093786647851972932919518973015855277
475011065740486827108472353828139148231878458661-565103970815292376991711972572924808853013487374,6.058679706601467,syn_flag_number <=,IGMP >,475011065740486827108472353828139148231878458661,565103970815292376991711972572924808853013487374
475011065740486827108472353828139148231878458661-569123040751934560481271658954372810915922105207,761.3740831295844,syn_flag_number <=,AVG <=,475011065740486827108472353828139148231878458661,569123040751934560481271658954372810915922105207
475011065740486827108472353828139148231878458661-629827923182617752624696690572530002196221478554,4.039119804400978,syn_flag_number <=,DHCP >,475011065740486827108472353828139148231878458661,629827923182617752624696690572530002196221478554
475011065740486827108472353828139148231878458661-64377807084757001895684323011847661640759168792,3661.4621026894865,syn_flag_number <=,Max <=,475011065740486827108472353828139148231878458661,64377807084757001895684323011847661640759168792
475011065740486827108472353828139148231878458661-681078890404174620223416780986783609679186091789,1337.958435207824,syn_flag_number <=,IPv <=,475011065740486827108472353828139148231878458661,681078890404174620223416780986783609679186091789
475011065740486827108472353828139148231878458661-681503808608794911981134712221284126975357543438,2656.7310513447433,syn_flag_number <=,syn_count <=,475011065740486827108472353828139148231878458661,681503808608794911981134712221284126975357543438
475011065740486827108472353828139148231878458661-684418957212367241623111035135876005715150589706,5381.6222493887535,syn_flag_number <=,HTTP <=,475011065740486827108472353828139148231878458661,684418957212367241623111035135876005715150589706
475011065740486827108472353828139148231878458661-714914936218336719861297767221934377853836589461,6547.160757946211,syn_flag_number <=,UDP >,475011065740486827108472353828139148231878458661,714914936218336719861297767221934377853836589461
475011065740486827108472353828139148231878458661-786396322989194697344344278946426998739971577495,6048.32946210269,syn_flag_number <=,HTTPS <=,475011065740486827108472353828139148231878458661,786396322989194697344344278946426998739971577495
475011065740486827108472353828139148231878458661-791432257472445298809701838101022411569407290467,1051.6858190709047,syn_flag_number <=,rst_flag_number >,475011065740486827108472353828139148231878458661,791432257472445298809701838101022411569407290467
475011065740486827108472353828139148231878458661-795584812918386367255521286735341258439959854242,63.61613691931541,syn_flag_number <=,syn_count >,475011065740486827108472353828139148231878458661,795584812918386367255521286735341258439959854242
475011065740486827108472353828139148231878458661-835140271881840015202809914014108690929910415575,3388.821515892421,syn_flag_number <=,IAT >,475011065740486827108472353828139148231878458661,835140271881840015202809914014108690929910415575
475011065740486827108472353828139148231878458661-841356973986788424033641854148712928121319667477,362.00611246943765,syn_flag_number <=,Variance >,475011065740486827108472353828139148231878458661,841356973986788424033641854148712928121319667477
475011065740486827108472353828139148231878458661-841518471221275042570144506781210008737201997031,2103.3716381418094,syn_flag_number <=,Min <=,475011065740486827108472353828139148231878458661,841518471221275042570144506781210008737201997031
475011065740486827108472353828139148231878458661-843826879422383561066103188424018239931401286651,3126.278728606357,syn_flag_number <=,ack_count <=,475011065740486827108472353828139148231878458661,843826879422383561066103188424018239931401286651
475011065740486827108472353828139148231878458661-896530251803066355404557928035950607124936193677,3341.866748166259,syn_flag_number <=,psh_flag_number <=,475011065740486827108472353828139148231878458661,896530251803066355404557928035950607124936193677
475011065740486827108472353828139148231878458661-922599836131670820904126277297069322180441856169,17993.521393643034,syn_flag_number <=,Rate <=,475011065740486827108472353828139148231878458661,922599836131670820904126277297069322180441856169
475011065740486827108472353828139148231878458661-926368966621798523173828527325665066772113177503,13890.028117359414,syn_flag_number <=,UDP <=,475011065740486827108472353828139148231878458661,926368966621798523173828527325665066772113177503
475011065740486827108472353828139148231878458661-940331364486966071141541838460909450599289486914,8.078239608801956,syn_flag_number <=,rst_count >,475011065740486827108472353828139148231878458661,940331364486966071141541838460909450599289486914
475011065740486827108472353828139148231878458661-974265510705878984211701297112044370513255377925,6537.062958435208,syn_flag_number <=,Std <=,475011065740486827108472353828139148231878458661,974265510705878984211701297112044370513255377925
487843867272814109640259913959993110004068841052-1043469376771332113858820724324827897913309990452,2031.1723716381418,AVG >,LLC >,487843867272814109640259913959993110004068841052,1043469376771332113858820724324827897913309990452
487843867272814109640259913959993110004068841052-1043754360836331848364792327262011021650379248223,130.26161369193156,AVG >,DNS >,487843867272814109640259913959993110004068841052,1043754360836331848364792327262011021650379248223
487843867272814109640259913959993110004068841052-1070253533701240439447821754319583826073025846503,2441.1430317848412,AVG >,Max >,487843867272814109640259913959993110004068841052,1070253533701240439447821754319583826073025846503
487843867272814109640259913959993110004068841052-1077028023530208599426324724984012030801332581683,2089.739608801956,AVG >,Time_To_Live >,487843867272814109640259913959993110004068841052,1077028023530208599426324724984012030801332581683
487843867272814109640259913959993110004068841052-1085488307210616684491611463585545838953333018237,366.0452322738386,AVG >,Type >,487843867272814109640259913959993110004068841052,1085488307210616684491611463585545838953333018237
487843867272814109640259913959993110004068841052-1091995366823138898995898948102109473193356840202,2586.046454767726,AVG >,DNS <=,487843867272814109640259913959993110004068841052,1091995366823138898995898948102109473193356840202
487843867272814109640259913959993110004068841052-109928824856976412487775174607761519739702474552,1567.4309290953545,AVG >,Number <=,487843867272814109640259913959993110004068841052,109928824856976412487775174607761519739702474552
487843867272814109640259913959993110004068841052-1118614325010621431186771152252517336813918651911,1934.4859413202935,AVG >,sum >,487843867272814109640259913959993110004068841052,1118614325010621431186771152252517336813918651911
487843867272814109640259913959993110004068841052-1142857970576506471478393393000113013376204379484,704.0690709046455,AVG >,rst_flag_number <=,487843867272814109640259913959993110004068841052,1142857970576506471478393393000113013376204379484
487843867272814109640259913959993110004068841052-1184472685782376059334758133512718430805424685192,3.0293398533007334,AVG >,SSH >,487843867272814109640259913959993110004068841052,1184472685782376059334758133512718430805424685192
487843867272814109640259913959993110004068841052-119501872384761655346741968946796756296882526119,151.46699266503668,AVG >,ARP <=,487843867272814109640259913959993110004068841052,119501872384761655346741968946796756296882526119
487843867272814109640259913959993110004068841052-1232849963170894971818913290506039176322619533319,603.091075794621,AVG >,psh_flag_number >,487843867272814109640259913959993110004068841052,1232849963170894971818913290506039176322619533319
487843867272814109640259913959993110004068841052-1233133706649643691022119102239698495899057226060,2270.237775061125,AVG >,Time_To_Live <=,487843867272814109640259913959993110004068841052,1233133706649643691022119102239698495899057226060
487843867272814109640259913959993110004068841052-1236189254858718471128603624930063881324958313531,3063.419926650367,AVG >,HTTPS >,487843867272814109640259913959993110004068841052,1236189254858718471128603624930063881324958313531
487843867272814109640259913959993110004068841052-1239329028096551917906154637654656383307088642249,2.019559902200489,AVG >,cwr_flag_number <=,487843867272814109640259913959993110004068841052,1239329028096551917906154637654656383307088642249
487843867272814109640259913959993110004068841052-1244200006508864238414081275966745179431479901918,274.66014669926653,AVG >,ARP >,487843867272814109640259913959993110004068841052,1244200006508864238414081275966745179431479901918
487843867272814109640259913959993110004068841052-1251276136943778783713685275011300537715092657394,60.586797066014675,AVG >,fin_flag_number >,487843867272814109640259913959993110004068841052,1251276136943778783713685275011300537715092657394
487843867272814109640259913959993110004068841052-1329847435934461746074927120436757452470095790255,899.966381418093,AVG >,Min >,487843867272814109640259913959993110004068841052,1329847435934461746074927120436757452470095790255
487843867272814109640259913959993110004068841052-1338222599102815322204523610829624561969283441716,594.7603911980441,AVG >,SSH <=,487843867272814109640259913959993110004068841052,1338222599102815322204523610829624561969283441716
487843867272814109640259913959993110004068841052-1343908975744673306589744221553424462279673294717,186.05195599022005,AVG >,TCP <=,487843867272814109640259913959993110004068841052,1343908975744673306589744221553424462279673294717
487843867272814109640259913959993110004068841052-1345309773886921328764805451107636357621530213384,7227.5,AVG >,Class -1,487843867272814109640259913959993110004068841052,1345309773886921328764805451107636357621530213384
487843867272814109640259913959993110004068841052-1375509225989204300559045429796274689340158771149,539.4749388753056,AVG >,rst_count <=,487843867272814109640259913959993110004068841052,1375509225989204300559045429796274689340158771149
487843867272814109640259913959993110004068841052-1379366653555122327876205020011632492492609315477,102.99755501222495,AVG >,Type <=,487843867272814109640259913959993110004068841052,1379366653555122327876205020011632492492609315477
487843867272814109640259913959993110004068841052-1390694102288752714886335797250086933489416434790,1254.9040342298288,AVG >,size >,487843867272814109640259913959993110004068841052,1390694102288752714886335797250086933489416434790
487843867272814109640259913959993110004068841052-1418025003262016765970487572214907425163069882682,4787.87163814181,AVG >,IPv >,487843867272814109640259913959993110004068841052,1418025003262016765970487572214907425163069882682
487843867272814109640259913959993110004068841052-1418162538066850581097605911983264533342366443794,2410.597188264059,AVG >,Header_Length <=,487843867272814109640259913959993110004068841052,1418162538066850581097605911983264533342366443794
487843867272814109640259913959993110004068841052-1429650867505148313720594668477948880050562903683,26.25427872860636,AVG >,syn_flag_number >,487843867272814109640259913959993110004068841052,1429650867505148313720594668477948880050562903683
487843867272814109640259913959993110004068841052-1454952188391427871478129207189215566009723810659,822.7182151589242,AVG >,Std >,487843867272814109640259913959993110004068841052,1454952188391427871478129207189215566009723810659
487843867272814109640259913959993110004068841052-1455733501014453866297060548284701359849809242142,97.94865525672373,AVG >,DHCP <=,487843867272814109640259913959993110004068841052,1455733501014453866297060548284701359849809242142
487843867272814109640259913959993110004068841052-153155765823982001952501641876618811106762500815,3679.638141809291,AVG >,ack_flag_number >,487843867272814109640259913959993110004068841052,153155765823982001952501641876618811106762500815
487843867272814109640259913959993110004068841052-160227321490815016489601533331665083666172936667,43.42053789731052,AVG >,IGMP <=,487843867272814109640259913959993110004068841052,160227321490815016489601533331665083666172936667
487843867272814109640259913959993110004068841052-161772624339136553719839337862344762258727720981,2258.3728606356967,AVG >,ack_flag_number <=,487843867272814109640259913959993110004068841052,161772624339136553719839337862344762258727720981
487843867272814109640259913959993110004068841052-171982518954274878349485416184092168691833932185,17490.398533007337,AVG >,Class 1,487843867272814109640259913959993110004068841052,171982518954274878349485416184092168691833932185
487843867272814109640259913959993110004068841052-207766774224049171901964708681563529125144087827,466.2658924205379,AVG >,HTTP >,487843867272814109640259913959993110004068841052,207766774224049171901964708681563529125144087827
487843867272814109640259913959993110004068841052-215123608059624622405742600984392925785664489773,3566.2903422982886,AVG >,Variance <=,487843867272814109640259913959993110004068841052,215123608059624622405742600984392925785664489773
487843867272814109640259913959993110004068841052-218607780770691257170847497927336330511308420255,452.6338630806846,AVG >,ack_count >,487843867272814109640259913959993110004068841052,218607780770691257170847497927336330511308420255
487843867272814109640259913959993110004068841052-223165296026140232481876277255273629987157553131,954.7469437652812,AVG >,Header_Length >,487843867272814109640259913959993110004068841052,223165296026140232481876277255273629987157553131
487843867272814109640259913959993110004068841052-328762230998630318210090741851512569814964725689,1741.8704156479218,AVG >,size <=,487843867272814109640259913959993110004068841052,328762230998630318210090741851512569814964725689
487843867272814109640259913959993110004068841052-335418722972519651500040442315750311827115323662,2387.372249388753,AVG >,Rate >,487843867272814109640259913959993110004068841052,335418722972519651500040442315750311827115323662
487843867272814109640259913959993110004068841052-338730224709676774412755851787278702947952010784,2575.9486552567237,AVG >,sum <=,487843867272814109640259913959993110004068841052,338730224709676774412755851787278702947952010784
487843867272814109640259913959993110004068841052-371266811264664269299964157380215767396824640058,42.41075794621027,AVG >,ICMP >,487843867272814109640259913959993110004068841052,371266811264664269299964157380215767396824640058
487843867272814109640259913959993110004068841052-378316838538499851440768051160724422589084218125,2039.5030562347188,AVG >,IAT <=,487843867272814109640259913959993110004068841052,378316838538499851440768051160724422589084218125
487843867272814109640259913959993110004068841052-40351198695966294513339726256484683518911283460,2637.797677261614,AVG >,fin_flag_number <=,487843867272814109640259913959993110004068841052,40351198695966294513339726256484683518911283460
487843867272814109640259913959993110004068841052-417610515582391639059962073933335223318558562917,1621.7066014669927,AVG >,fin_count <=,487843867272814109640259913959993110004068841052,417610515582391639059962073933335223318558562917
487843867272814109640259913959993110004068841052-450410814915736770904937984733342042835793211647,4.039119804400978,AVG >,ece_flag_number <=,487843867272814109640259913959993110004068841052,450410814915736770904937984733342042835793211647
487843867272814109640259913959993110004068841052-456981593260173952852784572082992124101289568915,331.7127139364303,AVG >,TCP >,487843867272814109640259913959993110004068841052,456981593260173952852784572082992124101289568915
487843867272814109640259913959993110004068841052-475011065740486827108472353828139148231878458661,282.73838630806847,AVG >,syn_flag_number <=,487843867272814109640259913959993110004068841052,475011065740486827108472353828139148231878458661
487843867272814109640259913959993110004068841052-487843867272814109640259913959993110004068841052,1680.526283618582,AVG >,AVG >,487843867272814109640259913959993110004068841052,487843867272814109640259913959993110004068841052
487843867272814109640259913959993110004068841052-505469541859377927785473031559292540931343582537,4928.483496332518,AVG >,ICMP <=,487843867272814109640259913959993110004068841052,505469541859377927785473031559292540931343582537
487843867272814109640259913959993110004068841052-510505520442458443414009447271658614884328320759,66.64547677261614,AVG >,IRC <=,487843867272814109640259913959993110004068841052,510505520442458443414009447271658614884328320759
487843867272814109640259913959993110004068841052-520582048177068818674784514618258893555315007951,249.9205378973105,AVG >,LLC <=,487843867272814109640259913959993110004068841052,520582048177068818674784514618258893555315007951
487843867272814109640259913959993110004068841052-559797210707093786647851972932919518973015855277,8.078239608801956,AVG >,fin_count >,487843867272814109640259913959993110004068841052,559797210707093786647851972932919518973015855277
487843867272814109640259913959993110004068841052-569123040751934560481271658954372810915922105207,1802.7096577017116,AVG >,AVG <=,487843867272814109640259913959993110004068841052,569123040751934560481271658954372810915922105207
487843867272814109640259913959993110004068841052-64377807084757001895684323011847661640759168792,448.5947432762836,AVG >,Max <=,487843867272814109640259913959993110004068841052,64377807084757001895684323011847661640759168792
